SiteId,SiteLocation,Date,DayOfWeek,TravelDirection,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-03-12 00:00:00,Tuesday,Northbound,2,0,3,0,68,910,1919,2611,2302,1364,1056,497,835,1062,1467,1865,2197,2255,1824,1096,691,742,524,75
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-03-19 00:00:00,Tuesday,Northbound,0,0,0,0,35,940,1807,2567,2304,1501,1006,463,829,1054,1443,1841,2195,2352,1830,1073,685,616,535,52
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-03-26 00:00:00,Tuesday,Northbound,0,0,0,0,61,845,1812,2662,2256,1569,997,690,896,1093,1514,2000,2316,2480,1740,1055,792,634,556,44
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-01-31 00:00:00,Sunday,Northbound,2,0,0,0,0,0,0,9,497,813,1014,988,1006,884,1287,1386,1400,1269,1076,898,750,660,523,157
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-02-07 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,6,433,700,813,811,840,658,1304,1123,797,775,691,787,1129,851,494,186
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-02-14 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,5,432,710,907,924,999,779,1251,1280,1271,1164,1025,855,757,764,551,237
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-02-21 00:00:00,Sunday,Northbound,1,1,1,1,0,0,0,8,532,863,921,1004,1075,740,1361,1419,1345,1315,1173,994,895,737,512,174
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-02-28 00:00:00,Sunday,Northbound,0,2,1,0,0,0,0,6,529,805,989,944,1047,841,1023,1254,1261,1147,1115,971,810,709,528,134
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-06-25 00:00:00,Wednesday,Southbound,1,0,0,0,74,1085,2003,2610,2288,1500,1152,758,1024,1203,1563,2007,2310,2351,1955,1181,865,790,948,111
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-07-02 00:00:00,Wednesday,Southbound,0,0,0,0,71,1080,1966,2491,2137,1505,1165,825,1046,1249,1496,1960,2278,2411,1972,1105,864,753,643,76
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-07-09 00:00:00,Wednesday,Southbound,1,0,0,0,55,1103,1953,2533,2356,1705,1315,817,1071,966,666,1182,2187,2471,2050,1258,861,806,797,65
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-07-16 00:00:00,Wednesday,Southbound,0,0,0,0,69,1132,1986,2558,2376,1759,1236,788,1088,1146,1537,2074,2284,2442,2024,1196,890,858,666,79
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-07-23 00:00:00,Wednesday,Southbound,0,1,0,0,30,1075,1841,2341,2385,1902,1381,681,987,1204,1433,1845,2246,2273,1926,1262,851,748,637,102
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-12-01 00:00:00,Wednesday,Northbound,0,1,2,0,10,746,1789,2647,2561,1751,1050,379,874,1118,1503,1998,2275,2378,1853,1015,745,630,587,159
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-12-08 00:00:00,Wednesday,Northbound,0,0,0,0,13,777,1728,2419,2264,1917,1272,440,942,1117,1522,2000,2190,2371,1859,1148,768,676,572,152
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-12-15 00:00:00,Wednesday,Northbound,0,0,0,0,15,788,1804,2643,2487,1546,1130,544,1047,1152,1599,2031,2014,2146,1908,1235,810,694,644,173
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-12-22 00:00:00,Wednesday,Northbound,0,1,1,0,11,712,1624,2270,1895,1506,1249,758,1105,1393,1568,1855,2363,2380,1716,1057,800,762,745,172
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-12-29 00:00:00,Wednesday,Northbound,71,42,32,47,173,595,1268,1631,1404,1338,1169,629,1027,1087,1462,1885,2097,1995,1345,808,664,626,529,180
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-09-23 00:00:00,Sunday,Northbound,0,0,0,0,0,0,29,298,493,813,1038,1048,1118,859,1257,1241,1357,1216,1152,1193,987,746,541,95
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-10-07 00:00:00,Sunday,Northbound,0,1,0,1,0,2,31,283,453,749,938,958,913,835,1283,1144,1150,1189,1061,908,1326,833,522,38
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-04-02 00:00:00,Tuesday,Northbound,1,2,0,1,47,916,1979,2614,2067,1397,1041,625,922,1098,1510,1946,2311,2487,1740,986,758,799,509,38
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-04-09 00:00:00,Tuesday,Northbound,0,0,0,0,81,934,1918,2649,2135,1393,968,465,892,1070,1491,2009,2389,2321,1685,909,722,660,615,44
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-04-16 00:00:00,Tuesday,Northbound,2,0,0,0,63,897,1959,2588,2108,1404,994,635,906,1088,1448,1896,2254,2295,1669,952,710,500,445,33
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-05-07 00:00:00,Thursday,Northbound,1,0,0,1,1,1134,2050,2644,2373,1684,1258,746,1034,1239,1660,1891,2274,2370,2023,1238,950,901,742,95
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-05-14 00:00:00,Thursday,Northbound,1,0,1,0,69,1169,1934,2592,2274,1968,1241,755,1070,1226,1665,2031,2255,2335,1826,1212,954,889,836,41
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-05-21 00:00:00,Thursday,Northbound,1,0,0,2,7,1198,2057,2606,2348,1609,1202,822,1108,1273,1667,2091,2326,2328,1948,1165,921,853,736,88
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-05-28 00:00:00,Thursday,Northbound,1,1,1,3,2,1132,1905,2678,2433,1636,1051,724,1050,1229,1663,2059,2321,2365,1791,1137,932,882,787,85
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-06-04 00:00:00,Thursday,Northbound,1,0,1,1,2,1184,2085,2723,2342,1543,1161,780,1070,1279,1652,2074,2285,2392,1945,1198,949,908,783,114
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-01-20 00:00:00,Thursday,Southbound,0,0,0,0,7,723,1754,2656,2499,1631,1059,461,879,953,1508,2021,2269,2440,1874,1076,802,655,557,157
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-01-27 00:00:00,Thursday,Southbound,0,1,0,0,13,729,1780,2554,2573,1623,1027,335,787,1045,1426,1991,2320,2379,1817,1078,774,672,521,132
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-02-03 00:00:00,Thursday,Southbound,1,0,0,0,20,783,1818,2677,2469,1476,994,421,892,997,1462,1967,2170,2473,1907,1047,791,699,591,153
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-02-10 00:00:00,Thursday,Southbound,0,0,0,0,16,744,1784,2661,2504,1891,1101,531,928,1210,1519,1941,2307,2523,1926,1037,805,699,623,157
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-02-17 00:00:00,Thursday,Southbound,0,1,0,0,10,796,1744,2661,2460,1666,1024,509,930,1117,1518,2014,2348,2538,1858,1081,834,695,598,145
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-10-14 00:00:00,Sunday,Northbound,0,0,0,0,0,0,39,293,477,823,1153,1212,959,708,1116,1038,1235,1450,1123,928,740,651,459,73
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-10-21 00:00:00,Sunday,Northbound,0,1,0,0,0,0,19,323,455,727,925,932,945,595,1137,1094,1085,1099,1023,930,1047,674,463,89
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-12-06 00:00:00,Thursday,Northbound,1,1,0,1,15,970,1996,2641,2274,2012,1086,549,939,1135,1659,2108,2407,2310,1982,1236,888,827,626,235
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-12-13 00:00:00,Thursday,Northbound,1,1,0,1,4,841,1916,2700,2565,1674,1149,595,1021,1300,1611,2192,2309,2351,2081,1269,898,876,788,317
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-12-20 00:00:00,Thursday,Northbound,1,0,1,0,14,940,1888,2549,2155,1469,1183,503,1155,1410,1673,2090,2327,2347,1910,1371,908,1079,913,245
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-12-27 00:00:00,Thursday,Northbound,0,0,0,0,17,771,1561,1748,1606,1373,1165,600,1069,1141,1492,1877,2122,2015,1356,973,654,612,771,260
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-01-03 00:00:00,Thursday,Northbound,0,0,0,2,21,952,1842,2487,2161,1533,1165,425,994,1200,1583,2006,2389,2363,1872,1020,764,668,536,294
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-05-19 00:00:00,Saturday,Northbound,0,0,1,0,0,0,217,625,861,1033,1055,1070,751,1105,1233,1265,1384,1196,1143,909,794,914,1190,621
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2017-05-15 00:00:00,Monday,Northbound,0,0,0,0,3,1302,2035,2672,2204,1493,1088,692,936,1195,1566,1971,2001,2110,1774,1109,776,658,542,76
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2017-05-22 00:00:00,Monday,Northbound,0,0,1,0,3,1312,2020,2682,2234,1545,1121,799,1001,1191,1671,2164,2173,2276,1792,1059,831,725,593,128
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2017-05-29 00:00:00,Monday,Northbound,0,0,0,0,0,0,0,3,489,731,879,909,918,641,1191,1134,1129,1144,1100,1068,1015,995,678,84
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-01-03 00:00:00,Monday,Southbound,0,0,0,0,7,589,1518,2282,1872,1293,1024,512,890,1067,1370,1918,2239,2382,1572,858,623,521,416,141
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-01-10 00:00:00,Monday,Southbound,0,0,0,0,8,730,1705,2490,2232,1642,1049,443,784,994,1460,1934,2280,2434,1574,799,577,529,440,122
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-11-27 00:00:00,Thursday,Southbound,0,0,0,0,0,0,0,130,524,781,1018,1133,1144,840,1164,1018,886,807,719,800,855,1059,943,52
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-04 00:00:00,Thursday,Southbound,0,0,2,0,10,1131,2008,2429,2442,1717,1079,561,942,1155,1564,2001,2319,2267,1918,1225,795,856,593,37
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-11 00:00:00,Thursday,Southbound,0,0,0,2,77,1181,2038,2613,2368,1769,1200,589,1014,1212,1602,2078,2270,2275,1920,1133,807,752,737,102
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-18 00:00:00,Thursday,Southbound,0,0,0,0,72,1139,1985,2617,2299,1480,1096,756,1091,1281,1589,1998,2153,2221,1857,1212,915,818,777,51
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-25 00:00:00,Thursday,Southbound,0,0,3,1,0,0,0,33,323,504,717,866,1015,861,1035,967,882,817,839,872,944,881,643,107
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-07-18 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,2,983,1187,1258,1340,1224,628,1187,1358,1292,1351,1283,1168,981,1333,991,122
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-08-01 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,3,940,1269,1407,1364,1177,918,1244,1302,1247,1284,1181,913,902,1246,977,152
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-08-08 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,5,919,1197,1411,1424,1263,871,1261,1301,1276,1320,1258,1119,1059,906,939,129
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-08-15 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,2,928,1140,1268,1056,1243,966,1387,1400,1310,1393,1282,1102,1020,1029,824,0
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-02-23 00:00:00,Saturday,Southbound,2,0,0,0,1,0,49,559,829,1001,1110,1095,688,1134,1317,1404,1065,1289,1237,945,737,874,791,272
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-03-01 00:00:00,Saturday,Southbound,0,1,0,0,0,0,224,567,806,982,1060,1061,625,1079,1156,1232,1212,1285,1116,892,780,807,768,334
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-03-08 00:00:00,Saturday,Southbound,2,0,0,0,0,0,138,594,859,1022,1077,993,728,1190,1145,1242,1286,1295,1149,838,723,856,774,266
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-03-15 00:00:00,Saturday,Southbound,0,0,0,0,0,0,104,595,821,1002,1074,1097,607,1097,1190,1270,1313,1282,1110,869,727,865,837,317
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-03-22 00:00:00,Saturday,Southbound,1,0,0,0,0,0,166,527,759,966,1036,1053,676,1309,1231,1284,1274,1267,1097,971,785,800,789,260
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-03-29 00:00:00,Saturday,Southbound,1,1,1,0,0,0,165,530,771,966,1086,1115,660,1120,1252,1296,1369,1258,1225,855,771,733,732,300
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-01-23 00:00:00,Thursday,Northbound,0,0,1,3,70,965,1943,2567,2322,1394,923,561,845,1082,1480,1988,2373,2472,1984,1139,757,668,423,108
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-12-18 00:00:00,Wednesday,Northbound,0,0,0,0,76,997,1940,2480,2364,1641,1206,643,983,1178,1596,2039,2306,2473,1954,1142,836,758,682,61
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-12-25 00:00:00,Wednesday,Northbound,0,0,0,1,0,0,0,38,278,542,730,888,988,822,988,946,849,822,844,934,959,906,617,42
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-07-03 00:00:00,Sunday,Northbound,0,1,0,0,0,0,0,14,472,736,958,1055,1058,788,1180,1111,1239,1150,987,869,820,730,650,12
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-07-10 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,14,598,920,1107,1190,1058,720,1277,1296,1304,1288,1192,1134,1041,855,684,178
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-07-17 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,9,631,950,1208,1261,1241,847,1292,1310,1402,1366,1308,1301,1197,1032,1044,304
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-07-24 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,6,645,941,1126,1238,1133,841,1279,1207,1301,1226,1189,1079,1069,1073,867,246
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-07-31 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,10,562,887,1038,1244,1258,844,1221,1401,1336,1244,1174,1134,1111,1044,846,160
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-11-28 00:00:00,Friday,Northbound,0,0,0,0,37,359,634,777,797,849,888,753,896,1021,1225,1294,1271,1114,1008,727,611,611,740,139
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-05 00:00:00,Friday,Northbound,0,0,1,1,61,1068,1856,2439,2194,1547,1163,711,1114,1298,1686,2087,2201,2129,1646,1102,831,874,866,74
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-12 00:00:00,Friday,Northbound,1,0,1,1,1,1055,1946,2419,1889,1425,1156,735,1134,1406,1735,2182,2282,2193,1692,1165,844,863,957,147
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-19 00:00:00,Friday,Northbound,0,1,0,0,51,1079,1841,2385,2274,1428,1113,858,1201,1395,1837,2037,2137,2164,1694,1085,793,936,883,0
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-26 00:00:00,Friday,Northbound,0,0,0,0,51,457,805,883,923,971,1030,719,1087,1129,1381,1608,1517,1300,984,852,748,758,654,32
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-01-02 00:00:00,Friday,Northbound,0,0,0,0,26,730,1195,1446,1243,1146,1100,800,1113,1237,1537,1946,1905,1651,1132,837,653,608,579,78
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-05-26 00:00:00,Saturday,Northbound,2,2,1,1,1,1,91,542,788,1021,1112,1066,752,1014,1059,1109,1134,1163,1103,916,772,854,793,294
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-06-02 00:00:00,Saturday,Northbound,4,2,2,0,1,0,258,648,819,1043,1065,1034,739,1163,1189,1230,1254,1175,1074,850,777,997,1111,432
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-08-03 00:00:00,Monday,Northbound,1,0,0,0,20,895,1855,2387,2139,1506,1179,619,997,1173,1523,1964,2256,2318,1723,1061,785,762,577,400
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-08-10 00:00:00,Monday,Northbound,1,0,1,0,19,904,1774,2383,2042,1510,1198,501,1007,1252,1511,1932,2170,2278,1689,1013,736,661,635,284
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-08-17 00:00:00,Monday,Northbound,188,87,56,36,31,896,1808,2348,2027,1506,1244,472,1101,1197,1489,1976,2268,2365,1524,981,748,781,601,357
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-08-24 00:00:00,Monday,Northbound,0,0,0,0,29,881,1789,2364,2312,1528,1181,403,1052,1145,1558,1933,2232,2295,1660,1010,763,717,575,198
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-08-31 00:00:00,Monday,Northbound,0,1,0,0,21,875,1796,2362,2172,1549,1151,516,969,1189,1557,1961,2235,2306,1629,980,735,743,539,122
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-08-02 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,165,1007,1220,1408,1412,1173,841,1183,1212,1214,1128,1053,920,789,942,827,91
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-08-09 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,220,899,1186,1281,1325,1233,865,1298,1331,1259,1098,506,625,552,546,457,209
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-08-16 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,169,928,1165,1264,1325,1241,910,1267,1284,1286,1319,1178,1054,1014,1036,882,75
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-08-23 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,150,894,1155,1330,1237,1140,832,1274,1296,1248,1246,1037,1079,909,1032,869,97
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-08-30 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,0,803,1185,1290,1355,1212,590,905,1289,1129,1137,970,754,755,927,866,124
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-11-30 00:00:00,Sunday,Northbound,0,0,1,0,0,2,1,1,419,657,850,892,895,766,1104,1157,1196,1154,988,903,1057,925,494,53
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-07 00:00:00,Sunday,Northbound,1,1,3,0,0,1,0,53,468,745,899,942,976,810,970,1063,1137,1251,989,778,868,703,483,46
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-21 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,35,476,788,930,1006,1054,886,1203,1268,1276,990,717,690,716,1054,682,208
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-12-28 00:00:00,Sunday,Northbound,1,0,0,0,0,0,0,66,494,905,1276,1209,1022,744,947,1001,1206,1509,961,867,799,637,512,47
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-01-04 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,57,422,682,810,825,885,764,1039,1157,1082,1045,970,822,672,553,421,33
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-09-11 00:00:00,Sunday,Southbound,3,0,1,1,0,1,58,228,436,696,845,938,1014,416,905,943,873,979,936,983,965,738,516,90
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-09-18 00:00:00,Sunday,Southbound,0,0,0,0,0,0,32,301,472,730,907,1015,1029,970,547,1203,1194,1196,1158,962,831,634,507,160
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-11-06 00:00:00,Sunday,Southbound,0,0,1,0,0,0,54,313,489,791,865,833,890,926,537,991,1040,1065,849,747,620,551,358,71
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-11-13 00:00:00,Sunday,Southbound,2,2,0,2,5,0,46,302,467,768,1015,1052,906,615,464,1177,1386,1501,1057,883,599,500,444,83
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-04-13 00:00:00,Friday,Southbound,4,3,2,1,20,746,1780,2369,2036,1430,1056,498,993,1371,1679,1963,2163,2101,1491,1037,784,793,964,259
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-04-27 00:00:00,Friday,Southbound,3,1,0,3,26,818,1855,2529,2000,1364,1070,494,1088,1227,1715,1950,2218,2237,1671,1069,843,764,693,217
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-05-04 00:00:00,Friday,Southbound,5,5,1,0,22,811,1888,2504,2039,1436,1091,517,1101,1308,1612,1908,2098,2247,1716,1086,798,797,812,300
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-05-11 00:00:00,Friday,Southbound,1,4,2,1,12,816,1774,2481,2080,1486,1096,555,1188,1362,1623,1999,2220,2187,1559,1083,830,729,345,1
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-05-18 00:00:00,Friday,Southbound,0,1,2,0,28,873,1831,2530,2092,1417,1111,654,1070,1277,1654,1967,2177,2234,1614,1087,794,892,768,261
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-07-18 00:00:00,Friday,Northbound,1,0,0,1,13,844,1780,2369,2093,1515,1248,617,1190,1363,1500,1872,2179,2161,1687,1168,931,1011,1127,237
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-07-25 00:00:00,Friday,Northbound,0,0,0,0,16,817,1765,2348,2143,1577,1225,447,1261,1362,1591,1941,2223,2212,1641,1064,896,812,802,290
